-5, 1, -1.51664e-11, 1
-4.98438, 1, -1.41838e-11, 1
-4.96875, 1, -1.3228e-11, 1
-4.95312, 1, -1.23004e-11, 1
-4.9375, 1, -1.14014e-11, 1
-4.92188, 1, -1.05297e-11, 1
-4.90625, 1, -9.68534e-12, 1
-4.89062, 1, -8.86874e-12, 1
-4.875, 1, -8.07977e-12, 1
-4.85938, 1, -7.31686e-12, 1
-4.84375, 1, -6.57978e-12, 1
-4.82812, 1, -5.86851e-12, 1
-4.8125, 1, -5.18434e-12, 1
-4.79688, 1, -4.52938e-12, 1
-4.78125, 1, -3.90355e-12, 1
-4.76562, 1, -3.30661e-12, 1
-4.75, 1, -2.73779e-12, 1
-4.73438, 1, -2.19768e-12, 1
-4.71875, 1, -1.68555e-12, 1
-4.70312, 1, -1.20092e-12, 1
-4.6875, 1, -7.42335e-13, 1
-4.67188, 1, -3.08693e-13, 1
-4.65625, 1, 1.00824e-13, 1
-4.64062, 1, 4.86952e-13, 1
-4.625, 1, 8.5032e-13, 1
-4.60938, 1, 1.19192e-12, 1
-4.59375, 1, 1.51173e-12, 1
-4.57812, 1, 1.81131e-12, 1
-4.5625, 1, 2.09125e-12, 1
-4.54688, 1, 2.3532e-12, 1
-4.53125, 1, 2.5984e-12, 1
-4.51562, 1, 2.82832e-12, 1
-4.5, 1, 3.04378e-12, 1
-4.48438, 1, 3.24382e-12, 1
-4.46875, 1, 3.42932e-12, 1
-4.45312, 1, 3.60191e-12, 1
-4.4375, 1, 3.7631e-12, 1
-4.42188, 1, 3.9126e-12, 1
-4.40625, 1, 4.05042e-12, 1
-4.39062, 1, 4.17735e-12, 1
-4.375, 1, 4.29538e-12, 1
-4.35938, 1, 4.40436e-12, 1
-4.34375, 1, 4.50355e-12, 1
-4.32812, 1, 4.59198e-12, 1
-4.3125, 1, 4.66922e-12, 1
-4.29688, 1, 4.73614e-12, 1
-4.28125, 1, 4.79461e-12, 1
-4.26562, 1, 4.84458e-12, 1
-4.25, 1, 4.88545e-12, 1
-4.23438, 1, 4.91731e-12, 1
-4.21875, 1, 4.94206e-12, 1
-4.20312, 1, 4.96125e-12, 1
-4.1875, 1, 4.97265e-12, 1
-4.17188, 1, 4.97509e-12, 1
-4.15625, 1, 4.96977e-12, 1
-4.14062, 1, 4.95832e-12, 1
-4.125, 1, 4.94042e-12, 1
-4.10938, 1, 4.91599e-12, 1
-4.09375, 1, 4.88406e-12, 1
-4.07812, 1, 4.84593e-12, 1
-4.0625, 1, 4.80167e-12, 1
-4.04688, 1, 4.75174e-12, 1
-4.03125, 1, 4.69631e-12, 1
